"","query_id","subject_id","subject_id.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","pident.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","length.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","evalue.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","nextevalue.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","E_diff.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","bitscore.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","pident.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","length.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","evalue.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","nextevalue.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","E_diff.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","bitscore.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best"
"4043","BRARA.F03097-MONOMER","BraA06g036510.3C","BRARA.F03097-MONOMER",99.702,336,0,0,NA,695,99.702,336,0,0,NA,695
"4044","BRARA.F03103-MONOMER","BraA06g036570.3C","BRARA.F03103-MONOMER",98.742,318,0,0,NA,655,98.742,318,0,0,NA,655
"4045","BRARA.F03115-MONOMER","BraA06g036660.3C","BRARA.F03115-MONOMER",48.485,165,1.44e-34,2.47e-34,-0.234334461164416,120,48.485,165,1.09e-34,3.08e-27,-7.45112421855982,120
"4046","BRARA.F03121-MONOMER","BraA06g036620.3C","BRARA.F03121-MONOMER",99.62,263,0,3.81e-138,-Inf,547,99.62,263,0,2.08e-137,-Inf,547
"4047","BRARA.F03123-MONOMER","BraA06g036760.3C","BRARA.F03123-MONOMER",99.761,1254,0,0,NA,2551,99.761,1254,0,0,NA,2551
"4048","BRARA.F03129-MONOMER","BraA06g036820.3C","BRARA.F03129-MONOMER",96.311,515,0,8.1e-83,-Inf,850,96.311,515,0,0.12,-Inf,850
"4049","BRARA.F03130-MONOMER","BraA06g036830.3C","BRARA.F03130-MONOMER",100,367,0,1.2,-Inf,746,100,367,0,5.8,-Inf,746
"4050","BRARA.F03136-MONOMER","BraA06g036900.3C","BRARA.F03136-MONOMER",97.49,478,0,6.14e-51,-Inf,951,97.49,478,0,0.12,-Inf,951
"4051","BRARA.F03138-MONOMER","BraA06g036920.3C","BRARA.F03138-MONOMER",99.599,499,0,2.6e-106,-Inf,1031,99.599,499,0,7.91e-102,-Inf,1031
"4052","BRARA.F03139-MONOMER","BraA06g036930.3C","BRARA.F03139-MONOMER",100,501,0,0,NA,1023,100,501,0,0,NA,1023
"4053","BRARA.F03140-MONOMER","BraA06g036940.3C","BRARA.F03140-MONOMER",99.786,467,0,0,NA,964,99.786,467,0,0,NA,964
"4054","BRARA.F03141-MONOMER","BraA06g036950.3C","BRARA.F03141-MONOMER",88.618,492,0,0,NA,868,88.618,492,0,0,NA,868
"4055","BRARA.F03142-MONOMER","BraA06g036960.3C","BRARA.F03142-MONOMER",87.054,448,0,0,NA,757,84.821,448,0,0,NA,743
"4056","BRARA.F03143-MONOMER","BraA06g036970.3C","BRARA.F03143-MONOMER",96.822,535,0,0,NA,1045,96.822,535,0,0,NA,1045
"4057","BRARA.F03145-MONOMER","BraA06g036990.3C","BRARA.F03145-MONOMER",99.373,319,0,0,NA,663,99.373,319,0,0,NA,663
"4058","BRARA.F03152-MONOMER","BraA06g037060.3C","BRARA.F03152-MONOMER",98.771,1221,0,0,NA,2459,98.771,1221,0,0,NA,2459
"4059","BRARA.F03156-MONOMER","BraA06g037140.3C","BRARA.F03156-MONOMER",97.751,1245,0,0,NA,2470,97.751,1245,0,0,NA,2470
"4060","BRARA.F03157-MONOMER","BraA06g037150.3C","BRARA.F03157-MONOMER",99.176,364,0,0,NA,747,99.176,364,0,0,NA,747
"4061","BRARA.F03159-MONOMER","BraA06g037180.3C","BRARA.F03159-MONOMER",99.852,676,0,0,NA,1376,99.852,676,0,0,NA,1376
"4062","BRARA.F03176-MONOMER","BraA06g037310.3C","BRARA.F03176-MONOMER",79.116,249,1.47e-127,2.78e-120,-7.2767274611699,359,75.502,249,5.21e-120,7.93e-102,-18.1824354640181,338
"4063","BRARA.F03178-MONOMER","BraA06g037320.3C","BRARA.F03178-MONOMER",99.582,1196,0,0,NA,2479,99.582,1196,0,0,NA,2479
"4064","BRARA.F03182-MONOMER","BraA06g037360.3C","BRARA.F03182-MONOMER",100,488,0,0,NA,996,100,488,0,0,NA,996
"4065","BRARA.F03199-MONOMER","BraA06g037550.3C","BRARA.F03199-MONOMER",99.234,522,0,0,NA,1071,99.234,522,0,0,NA,1071
"4066","BRARA.F03200-MONOMER","BraA06g037560.3C","BRARA.F03200-MONOMER",99.413,511,0,0,NA,1059,99.413,511,0,0,NA,1059
"4067","BRARA.F03207-MONOMER","BraA06g037620.3C","BRARA.F03207-MONOMER",100,413,0,0,NA,858,100,413,0,0,NA,858
"4068","BRARA.F03209-MONOMER","BraA06g037640.3C","BRARA.F03209-MONOMER",98.227,282,0,0,NA,574,98.227,282,0,0,NA,574
"4069","BRARA.F03216-MONOMER","BraA06g037720.3C","BRARA.F03216-MONOMER",92.336,548,0,0,NA,1023,92.336,548,0,0,NA,1023
"4070","BRARA.F03222-MONOMER","BraA06g037760.3C","BRARA.F03222-MONOMER",99.026,308,0,0,NA,630,99.026,308,0,0,NA,630
"4071","BRARA.F03232-MONOMER","BraA06g037880.3C","BRARA.F03232-MONOMER",99.699,332,0,0,NA,688,99.699,332,0,1.07e-178,-Inf,688
"4072","BRARA.F03253-MONOMER","BraA06g038080.3C","BRARA.F03253-MONOMER",99.668,301,0,0,NA,606,99.668,301,0,1.6e-167,-Inf,606
"4073","BRARA.F03256-MONOMER","BraA06g038110.3C","BRARA.F03256-MONOMER",100,1022,0,0,NA,2122,100,1022,0,0,NA,2122
"4074","BRARA.F03259-MONOMER","BraA06g038140.3C","BRARA.F03259-MONOMER",99.5,200,1.41e-145,2.7e-114,-31.2821446515036,403,99.5,200,3.47e-146,3.47e-146,0,403
"4075","BRARA.F03261-MONOMER","BraA06g038180.3C","BRARA.F03261-MONOMER",97.965,344,0,7.52e-92,-Inf,704,97.965,344,0,1.6e-78,-Inf,704
"4076","BRARA.F03263-MONOMER","BraA06g038200.3C","BRARA.F03263-MONOMER",100,471,0,1.13e-136,-Inf,968,100,471,0,2.86e-136,-Inf,968
"4077","BRARA.F03272-MONOMER","BraA06g038330.3C","BRARA.F03272-MONOMER",96.021,377,0,1.82e-154,-Inf,751,96.021,377,0,7.17e-154,-Inf,751
"4078","BRARA.F03279-MONOMER","BraA06g038400.3C","BRARA.F03279-MONOMER",97.734,353,0,0,NA,718,97.734,353,0,0,NA,718
"4079","BRARA.F03282-MONOMER","BraA06g038420.3C","BRARA.F03282-MONOMER",97.114,589,0,0,NA,1187,97.114,589,0,0,NA,1187
"4080","BRARA.F03290-MONOMER","BraA06g038440.3C","BRARA.F03290-MONOMER",97.86,514,0,0,NA,1042,97.86,514,0,0,NA,1042
"4081","BRARA.F03291-MONOMER","BraA06g038450.3C","BRARA.F03291-MONOMER",98.129,481,0,9.61e-176,-Inf,973,98.129,481,0,0,NA,973
"4082","BRARA.F03293-MONOMER","BraA06g038470.3C","BRARA.F03293-MONOMER",97.783,406,0,6.03e-08,-Inf,812,97.783,406,0,7.08e-12,-Inf,812
"4083","BRARA.F03307-MONOMER","BraA06g038600.3C","BRARA.F03307-MONOMER",92.614,352,0,3.45e-131,-Inf,659,92.614,352,0,8.9e-129,-Inf,659
"4084","BRARA.F03311-MONOMER","BraA06g038650.3C","BRARA.F03311-MONOMER",98.33,479,0,0,NA,934,98.33,479,0,0,NA,934
"4085","BRARA.F03314-MONOMER","BraA06g038690.3C","BRARA.F03314-MONOMER",97.462,591,0,0,NA,1207,97.462,591,0,0,NA,1207
"4086","BRARA.F03317-MONOMER","BraA06g038730.3C","BRARA.F03317-MONOMER",98.136,590,0,0,NA,1208,98.136,590,0,0,NA,1208
"4087","BRARA.F03322-MONOMER","BraA06g038770.3C","BRARA.F03322-MONOMER",93.548,248,2.98e-164,2.53e-142,-21.9289042570996,460,93.548,248,1.28e-164,6.76e-151,-13.7227367262938,460
"4088","BRARA.F03336-MONOMER","BraA06g038850.3C","BRARA.F03336-MONOMER",99.545,440,0,0,NA,889,99.545,440,0,0,NA,889
"4089","BRARA.F03337-MONOMER","BraA06g038870.3C","BRARA.F03337-MONOMER",99.585,1204,0,0,NA,2479,99.585,1204,0,0,NA,2479
"4090","BRARA.F03341-MONOMER","BraA06g038900.3C","BRARA.F03341-MONOMER",97.949,390,0,0,NA,773,97.949,390,0,0,NA,773
"4091","BRARA.F03347-MONOMER","BraA06g038960.3C","BRARA.F03347-MONOMER",100,367,0,0,NA,755,100,367,0,0,NA,755
"4092","BRARA.F03348-MONOMER","BraA06g038970.3C","BRARA.F03348-MONOMER",100,648,0,0,NA,1340,100,648,0,0,NA,1340
"4093","BRARA.F03349-MONOMER","BraA06g038980.3C","BRARA.F03349-MONOMER",98.098,631,0,3.58e-173,-Inf,1290,98.098,631,0,4.86e-174,-Inf,1290
"4094","BRARA.F03364-MONOMER","BraA06g039190.3C","BRARA.F03364-MONOMER",95.567,609,0,9.62e-72,-Inf,1166,95.567,609,0,6.75e-115,-Inf,1169
"4095","BRARA.F03371-MONOMER","BraA06g039240.3C","BRARA.F03371-MONOMER",93.082,318,0,1.01e-155,-Inf,593,93.082,318,0,0,NA,593
"4096","BRARA.F03372-MONOMER","BraA06g039250.3C","BRARA.F03372-MONOMER",98.148,162,1.22e-114,7.69e-60,-54.7995665091267,322,98.148,162,3.02e-115,7.96e-62,-53.4209061247805,322
"4097","BRARA.F03374-MONOMER","BraA06g039270.3C","BRARA.F03374-MONOMER",99.016,610,0,0,NA,1241,99.016,610,0,0,NA,1241
"4098","BRARA.F03378-MONOMER","BraA06g039310.3C","BRARA.F03378-MONOMER",100,689,0,1.56e-137,-Inf,1431,100,689,0,5.02e-134,-Inf,1431
"4099","BRARA.F03385-MONOMER","BraA06g039390.3C","BRARA.F03385-MONOMER",98.23,565,0,0,NA,1161,98.23,565,0,0,NA,1161
"4100","BRARA.F03386-MONOMER","BraA06g039400.3C","BRARA.F03386-MONOMER",97.241,580,0,0,NA,1169,97.241,580,0,0,NA,1169
"4101","BRARA.F03395-MONOMER","BraA06g039500.3C","BRARA.F03395-MONOMER",95.179,560,0,0,NA,1053,95.179,560,0,0,NA,1053
"4102","BRARA.F03396-MONOMER","BraA06g039510.3C","BRARA.F03396-MONOMER",99.661,295,0,1.17e-117,-Inf,599,99.661,295,0,7.12e-118,-Inf,599
"4103","BRARA.F03411-MONOMER","BraA06g039690.3C","BRARA.F03411-MONOMER",99.348,460,0,0,NA,953,99.348,460,0,0,NA,953
"4104","BRARA.F03420-MONOMER","BraA06g039780.3C","BRARA.F03420-MONOMER",97.768,224,1.26e-159,9.06e-136,-23.8567576525593,452,97.768,224,7.55e-160,6.18e-130,-29.9130415234596,452
"4105","BRARA.F03437-MONOMER","BraA06g039910.3C","BRARA.F03437-MONOMER",99.252,401,0,2.17e-112,-Inf,818,99.252,401,0,5.43e-119,-Inf,818
"4106","BRARA.F03439-MONOMER","BraA06g039930.3C","BRARA.F03439-MONOMER",98.058,103,6.05e-72,1.01e-71,-0.222565999130182,209,98.058,103,1.49e-72,8.7e-61,-11.7663329842063,209
"4107","BRARA.F03446-MONOMER","BraA06g040030.3C","BRARA.F03446-MONOMER",99.032,310,0,2.22e-178,-Inf,639,99.032,310,0,0,NA,639
"4108","BRARA.F03450-MONOMER","BraA06g040060.3C","BRARA.F03450-MONOMER",99.401,334,0,0,NA,693,99.401,334,0,0,NA,693
"4109","BRARA.F03459-MONOMER","BraA06g040170.3C","BRARA.F03459-MONOMER",96.1,359,0,6.11e-143,-Inf,687,96.264,348,0,1.46e-143,-Inf,660
"4110","BRARA.F03460-MONOMER","BraA06g040280.3C","BRARA.F03460-MONOMER",98.715,467,0,0,NA,934,98.715,467,0,0,NA,934
"4111","BRARA.F03463-MONOMER","BraA06g040310.3C","BRARA.F03463-MONOMER",100,183,2.44e-135,8.73e-128,-7.55362441736683,375,100,183,6.01e-136,1.22e-128,-7.30748535867201,375
"4112","BRARA.F03480-MONOMER","BraA06g040500.3C","BRARA.F03480-MONOMER",97.049,576,0,8.37e-163,-Inf,1170,97.049,576,0,4.25e-144,-Inf,1170
"4113","BRARA.F03489-MONOMER","BraA06g040600.3C","BRARA.F03489-MONOMER",97.759,357,0,5.34e-91,-Inf,735,97.759,357,0,9.38e-137,-Inf,735
"4114","BRARA.F03493-MONOMER","BraA06g040640.3C","BRARA.F03493-MONOMER",97.984,248,4.24e-177,5.8e-171,-6.1360621369702,490,97.984,248,1.1e-177,4.58e-159,-18.6194727928456,490
"4115","BRARA.F03494-MONOMER","BraA06g040650.3C","BRARA.F03494-MONOMER",99.254,268,0,3.35e-166,-Inf,546,99.254,268,0,1.99e-166,-Inf,546
"4116","BRARA.F03503-MONOMER","BraA06g040720.3C","BRARA.F03503-MONOMER",98.026,152,2.9e-106,3.3e-67,-39.0561159419789,299,98.026,152,7.15e-107,1.18e-68,-38.217575965505,299
"4117","BRARA.F03511-MONOMER","BraA06g040800.3C","BRARA.F03511-MONOMER",96.378,635,0,0,NA,1256,96.378,635,0,0,NA,1256
"4118","BRARA.F03513-MONOMER","BraA06g040820.3C","BRARA.F03513-MONOMER",98.982,491,0,4.3e-30,-Inf,1003,98.982,491,0,6.5e-27,-Inf,1003
"4119","BRARA.F03514-MONOMER","BraA06g040830.3C","BRARA.F03514-MONOMER",99.551,445,0,3.86e-172,-Inf,920,99.551,445,0,4.25e-176,-Inf,920
"4120","BRARA.F03517-MONOMER","BraA06g040860.3C","BRARA.F03517-MONOMER",94.247,365,0,0,NA,695,94.247,365,0,0,NA,695
"4121","BRARA.F03519-MONOMER","BraA06g040880.3C","BRARA.F03519-MONOMER",81.416,226,1.26e-122,7.58e-108,-14.7792986605145,346,81.416,226,2.37e-123,2.87e-86,-37.0831335507239,346
"4122","BRARA.F03527-MONOMER","BraA06g040950.3C","BRARA.F03527-MONOMER",99.647,283,0,0,NA,587,99.647,283,0,0,NA,587
"4123","BRARA.F03530-MONOMER","BraA06g040980.3C","BRARA.F03530-MONOMER",97.778,180,5.77e-128,7.06e-95,-33.0876288878961,357,97.778,180,1.42e-128,4.1e-92,-36.4604955123367,357
"4124","BRARA.F03540-MONOMER","BraA06g041070.3C","BRARA.F03540-MONOMER",99.171,362,0,0,NA,749,99.171,362,0,0,NA,749
"4125","BRARA.F03546-MONOMER","BraA06g041130.3C","BRARA.F03546-MONOMER",100,326,0,0,NA,677,100,326,0,0,NA,677
"4126","BRARA.F03549-MONOMER","BraA06g041140.3C","BRARA.F03549-MONOMER",97.769,762,0,2.7,-Inf,1541,97.769,762,0,1.2,-Inf,1541
"4127","BRARA.F03557-MONOMER","BraA06g041210.3C","BRARA.F03557-MONOMER",99.726,365,0,1.07e-89,-Inf,751,99.726,365,0,2.06e-89,-Inf,751
"4128","BRARA.F03573-MONOMER","BraA06g041350.3C","BRARA.F03573-MONOMER",97.368,304,0,1.22e-164,-Inf,606,97.368,304,0,3.25e-170,-Inf,606
"4129","BRARA.F03574-MONOMER","BraA06g041360.3C","BRARA.F03574-MONOMER",99.888,889,0,3.38e-155,-Inf,1798,99.888,889,0,0.000236,-Inf,1798
"4130","BRARA.F03578-MONOMER","BraA06g041400.3C","BRARA.F03578-MONOMER",99.094,331,0,0,NA,675,99.094,331,0,0,NA,675
"4131","BRARA.F03609-MONOMER","BraA06g041770.3C","BRARA.F03609-MONOMER",99.306,288,0,1.13e-155,-Inf,587,99.306,288,0,2.81e-159,-Inf,587
"4132","BRARA.F03619-MONOMER","BraA06g041870.3C","BRARA.F03619-MONOMER",97.151,702,0,4.24e-172,-Inf,1421,97.151,702,0,1.05e-173,-Inf,1421
"4133","BRARA.F03625-MONOMER","BraA06g041940.3C","BRARA.F03625-MONOMER",92.579,539,0,0,NA,1016,92.579,539,0,0,NA,1016
"4134","BRARA.F03626-MONOMER","BraA06g041950.3C","BRARA.F03626-MONOMER",98.485,528,0,2.86e-32,-Inf,1058,98.485,528,0,9.93e-34,-Inf,1058
"4135","BRARA.F03634-MONOMER","BraA06g042010.3C","BRARA.F03634-MONOMER",99.356,466,0,0,NA,969,99.356,466,0,0,NA,969
"4136","BRARA.F03637-MONOMER","BraA06g042040.3C","BRARA.F03637-MONOMER",98.117,478,0,1.92e-147,-Inf,971,98.117,478,0,3.91e-172,-Inf,971
"4137","BRARA.F03660-MONOMER","BraA06g042290.3C","BRARA.F03660-MONOMER",99.755,817,0,0,NA,1712,99.755,817,0,0,NA,1712
"4138","BRARA.F03672-MONOMER","BraA06g042380.3C","BRARA.F03672-MONOMER",100,360,0,0,NA,736,100,360,0,0,NA,736
"4139","BRARA.F03690-MONOMER","BraA06g042570.3C","BRARA.F03690-MONOMER",99.744,390,0,5.62e-168,-Inf,797,99.744,390,0,1.79e-170,-Inf,797
"4140","BRARA.F03694-MONOMER","BraA06g042620.3C","BRARA.F03694-MONOMER",98.569,489,0,3.92e-13,-Inf,976,98.569,489,0,2.99e-15,-Inf,976
"4141","BRARA.F03705-MONOMER","BraA06g042730.3C","BRARA.F03705-MONOMER",98.765,324,0,0,NA,667,98.765,324,0,0,NA,667
"4142","BRARA.F03708-MONOMER","BraA06g042760.3C","BRARA.F03708-MONOMER",97.656,384,0,0,NA,765,97.656,384,0,0,NA,765
"4143","BRARA.F03710-MONOMER","BraA06g042770.3C","BRARA.F03710-MONOMER",97.429,350,0,8.12e-169,-Inf,711,97.429,350,0,0,NA,711
"4144","BRARA.F03711-MONOMER","BraA06g042780.3C","BRARA.F03711-MONOMER",94.152,1026,0,0,NA,1927,94.152,1026,0,0,NA,1927
"4145","BRARA.F03712-MONOMER","BraA06g042790.3C","BRARA.F03712-MONOMER",98.429,382,0,0,NA,766,98.429,382,0,0,NA,766
"4146","BRARA.F03722-MONOMER","BraA06g042880.3C","BRARA.F03722-MONOMER",99.353,309,0,0,NA,628,99.353,309,0,0,NA,628
"4147","BRARA.F03729-MONOMER","BraA06g042950.3C","BRARA.F03729-MONOMER",82.081,519,0,0,NA,799,82.466,519,0,0,NA,802
"4148","BRARA.F03736-MONOMER","BraA06g043020.3C","BRARA.F03736-MONOMER",100,155,7.14e-114,1.99e-51,-62.4451548646335,319,100,155,1.76e-114,2.25e-62,-52.1066698502972,319
"4149","BRARA.F03737-MONOMER","BraA06g043030.3C","BRARA.F03737-MONOMER",99.296,284,0,7.68e-24,-Inf,565,99.296,284,0,4e-24,-Inf,565
"4150","BRARA.F03739-MONOMER","BraA06g043040.3C","BRARA.F03739-MONOMER",100,413,0,0,NA,855,100,413,0,0,NA,855
"4151","BRARA.F03740-MONOMER","BraA06g043050.3C","BRARA.F03740-MONOMER",99.701,335,0,0,NA,685,99.701,335,0,0,NA,685
"4152","BRARA.F03744-MONOMER","BraA06g043090.3C","BRARA.F03744-MONOMER",98.141,538,0,0,NA,1093,98.141,538,0,0,NA,1093
"4153","BRARA.F03747-MONOMER","BraA06g043120.3C","BRARA.F03747-MONOMER",100,532,0,0,NA,1107,100,532,0,0,NA,1107
"4154","BRARA.F03755-MONOMER","BraA06g043200.3C","BRARA.F03755-MONOMER",94.366,497,0,4.02e-174,-Inf,939,94.366,497,0,0,NA,939
"4155","BRARA.F03756-MONOMER","BraA06g043210.3C","BRARA.F03756-MONOMER",99.738,382,0,0,NA,791,99.738,382,0,0,NA,791
"4156","BRARA.F03758-MONOMER","BraA06g043230.3C","BRARA.F03758-MONOMER",99.909,1104,0,0,NA,2283,99.909,1104,0,0,NA,2283
"4157","BRARA.F03765-MONOMER","BraA06g043330.3C","BRARA.F03765-MONOMER",94.811,636,0,6.13e-174,-Inf,1239,94.811,636,0,1.49e-154,-Inf,1239
"4158","BRARA.F03767-MONOMER","BraA06g043350.3C","BRARA.F03767-MONOMER",99.177,486,0,0,NA,994,99.177,486,0,0,NA,994
"4159","BRARA.F03770-MONOMER","BraA06g043400.3C","BRARA.F03770-MONOMER",99.905,1052,0,0,NA,2184,99.905,1052,0,0,NA,2184
"4160","BRARA.F03771-MONOMER","BraA06g043410.3C","BRARA.F03771-MONOMER",100,271,0,0,NA,565,100,271,0,0,NA,565
"4161","BRARA.F03773-MONOMER","BraA06g043430.3C","BRARA.F03773-MONOMER",100,402,0,4.24e-81,-Inf,833,100,402,0,1.39e-80,-Inf,833
"4162","BRARA.F03778-MONOMER","BraA06g043480.3C","BRARA.F03778-MONOMER",100,380,0,0,NA,781,100,380,0,0,NA,781
"4163","BRARA.F03779-MONOMER","BraA06g043490.3C","BRARA.F03779-MONOMER",98.904,365,0,9.16e-138,-Inf,740,98.904,365,0,3.66e-151,-Inf,740
"4164","BRARA.F03781-MONOMER","BraA06g043510.3C","BRARA.F03781-MONOMER",98.361,427,0,0,NA,859,98.361,427,0,0,NA,859
"4165","BRARA.F03788-MONOMER","BraA06g043570.3C","BRARA.F03788-MONOMER",98.911,459,0,1.25e-102,-Inf,937,98.911,459,0,9.81e-102,-Inf,937
"4166","BRARA.F03789-MONOMER","BraA06g043580.3C","BRARA.F03789-MONOMER",99.573,468,0,0,NA,956,99.573,468,0,0,NA,956
"4167","BRARA.F03791-MONOMER","BraA06g043600.3C","BRARA.F03791-MONOMER",100,527,0,0,NA,1093,100,527,0,0,NA,1093
"4168","BRARA.F03797-MONOMER","BraA06g043670.3C","BRARA.F03797-MONOMER",100,484,0,1.17e-45,-Inf,983,100,484,0,1.74e-54,-Inf,983
"4169","BRARA.F03801-MONOMER","BraA06g043720.3C","BRARA.F03801-MONOMER",90.622,1141,0,0,NA,2086,90.622,1141,0,0,NA,2086
"4170","BRARA.F03803-MONOMER","BraA06g043740.3C","BRARA.F03803-MONOMER",100,341,0,1.62e-123,-Inf,692,100,341,0,1.93e-123,-Inf,692
"4171","BRARA.F03830-MONOMER","BraA06g044040.3C","BRARA.F03830-MONOMER",98.217,617,0,3.57e-155,-Inf,1227,98.217,617,0,1.11e-151,-Inf,1227
"4172","BRARA.F03831-MONOMER","BraA06g044050.3C","BRARA.F03831-MONOMER",99.573,468,0,0,NA,969,99.573,468,0,0,NA,969
"4173","BRARA.F03837-MONOMER","BraA06g044100.3C","BRARA.F03837-MONOMER",97.778,135,4.43e-96,1.3,-95.4675396260838,272,97.778,135,1.09e-96,1.7,-96.1930224234376,272
"4174","BRARA.F03839-MONOMER","BraA06g044120.3C","BRARA.F03839-MONOMER",100,334,0,0.005,-Inf,693,100,334,0,0.002,-Inf,693
"4175","BRARA.F03841-MONOMER","BraA06g044140.3C","BRARA.F03841-MONOMER",99.538,433,0,3.3e-164,-Inf,879,99.538,433,0,2.62e-168,-Inf,879
"4176","BRARA.F03859-MONOMER","BraA06g044290.3C","BRARA.F03859-MONOMER",98.073,519,0,0,NA,1048,98.073,519,0,0,NA,1048
"4177","BRARA.F03861-MONOMER","BraA06g044270.3C","BRARA.F03861-MONOMER",96.766,835,0,1.25e-158,-Inf,1670,96.766,835,0,1.48e-157,-Inf,1670
"4178","BRARA.F03868-MONOMER","BraA06g044370.3C","BRARA.F03868-MONOMER",99.723,361,0,0,NA,740,99.723,361,0,0,NA,740
"4179","BRARA.F03875-MONOMER","BraA06g044440.3C","BRARA.F03875-MONOMER",99.427,524,0,0,NA,1082,99.427,524,0,0,NA,1082
"4180","BRARA.F03884-MONOMER","BraA06g044540.3C","BRARA.F03884-MONOMER",98.081,469,0,0,NA,955,98.081,469,0,0,NA,955
"4181","BRARA.F03886-MONOMER","BraA06g044560.3C","BRARA.F03886-MONOMER",99.798,494,0,0,NA,1023,99.798,494,0,0,NA,1023
"4182","BRARA.F03887-MONOMER","BraA06g044570.3C","BRARA.F03887-MONOMER",99.39,492,0,0,NA,1018,99.39,492,0,0,NA,1018
"4183","BRARA.F03906-MONOMER","BraA06g044780.3C","BRARA.F03906-MONOMER",95.624,777,0,0,NA,1530,95.624,777,0,0,NA,1530
"4184","BRARA.F03909-MONOMER","BraA06g044820.3C","BRARA.F03909-MONOMER",100,402,0,1.27e-82,-Inf,832,100,402,0,7e-84,-Inf,832
"4185","BRARA.F03910-MONOMER","BraA06g044830.3C","BRARA.F03910-MONOMER",100,569,0,0,NA,1192,100,569,0,0,NA,1192
"4186","BRARA.F03912-MONOMER","BraA06g044850.3C","BRARA.F03912-MONOMER",97.882,425,0,8.88e-85,-Inf,867,97.882,425,0,9.63e-88,-Inf,867
"4187","BRARA.F03913-MONOMER","BraA06g044860.3C","BRARA.F03913-MONOMER",99.818,550,0,0,NA,1134,99.818,550,0,0,NA,1134
"4188","BRARA.F03919-MONOMER","BraA06g044910.3C","BRARA.F03919-MONOMER",100,498,0,0,NA,1041,100,498,0,0,NA,1041
"4189","BRARA.F03924-MONOMER","BraA06g044960.3C","BRARA.F03924-MONOMER",100,434,0,0,NA,892,100,434,0,0,NA,892
"4190","BRARA.F03926-MONOMER","BraA06g044980.3C","BRARA.F03926-MONOMER",100,1111,0,0,NA,2301,100,1111,0,0,NA,2301
"4191","BRARA.G00020-MONOMER","BraA07g000150.3C","BRARA.G00020-MONOMER",100,253,0,0.13,-Inf,515,100,253,0,1.4,-Inf,515
"4192","BRARA.G00021-MONOMER","BraA07g000160.3C","BRARA.G00021-MONOMER",100,424,0,0,NA,887,100,424,0,0,NA,887
"4193","BRARA.G00023-MONOMER","BraA07g000200.3C","BRARA.G00023-MONOMER",100,557,0,0,NA,1166,100,557,0,0,NA,1166
"4194","BRARA.G00024-MONOMER","BraA07g000220.3C","BRARA.G00024-MONOMER",99.78,454,0,0,NA,931,99.78,454,0,0,NA,931
"4195","BRARA.G00032-MONOMER","BraA07g000040.3C","BRARA.G00032-MONOMER",99.6,250,0,1.59e-143,-Inf,514,99.6,250,0,4.27e-145,-Inf,514
"4196","BRARA.G00037-MONOMER","BraA07g000420.3C","BRARA.G00037-MONOMER",99.289,422,0,0,NA,844,99.289,422,0,0,NA,844
"4197","BRARA.G00041-MONOMER","BraA07g000460.3C","BRARA.G00041-MONOMER",99.829,586,0,0,NA,1219,99.829,586,0,0,NA,1219
"4198","BRARA.G00042-MONOMER","BraA07g000470.3C","BRARA.G00042-MONOMER",100,403,0,0,NA,827,100,403,0,0,NA,827
"4199","BRARA.G00043-MONOMER","BraA07g000480.3C","BRARA.G00043-MONOMER",99.379,483,0,0,NA,996,99.379,483,0,0,NA,996
"4200","BRARA.G00044-MONOMER","BraA07g000490.3C","BRARA.G00044-MONOMER",99.583,480,0,0,NA,991,99.583,480,0,0,NA,991
"4201","BRARA.G00049-MONOMER","BraA07g000540.3C","BRARA.G00049-MONOMER",98.183,1486,0,0,NA,3033,98.183,1486,0,0,NA,3033
"4202","BRARA.G00051-MONOMER","BraA07g000560.3C","BRARA.G00051-MONOMER",98.305,177,7.42e-122,1.37e-52,-69.2663166618774,341,98.305,177,1.86e-122,1.6e-55,-66.934607038438,341
"4203","BRARA.G00053-MONOMER","BraA10g022830.3C","BRARA.G00053-MONOMER",40.625,64,4.97e-14,6.15e-14,-0.0925187270420853,62,40.625,64,2.33e-14,0.41,-13.2454279356937,62
"4204","BRARA.G00071-MONOMER","BraA07g000790.3C","BRARA.G00071-MONOMER",98.458,389,0,0,NA,787,98.458,389,0,0,NA,787
"4205","BRARA.G00073-MONOMER","BraA07g001260.3C","BRARA.G00073-MONOMER",98.983,295,0,9.96e-161,-Inf,594,98.983,295,0,3.94e-160,-Inf,594
"4206","BRARA.G00075-MONOMER","BraA07g001200.3C","BRARA.G00075-MONOMER",99.678,311,0,0,NA,646,99.678,311,0,0,NA,646
