name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition,tissue.modules,tissue_LorD_set,-log10 FDR q-val
root.voom5.module.signedhybrid_brown,NA,GO:0046686,7.748754529545061e-5,0.9999648091554301,36,753,response to cadmium ion,BP,0.019573353941630824,response to cadmium ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus.",root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0051028,1.0585295341032134e-4,0.9999849978774437,8,60,mRNA transport,BP,0.02332082356639424,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0051028,1.0585295341032134e-4,0.9999849978774437,8,60,mRNA transport,BP,0.02332082356639424,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0051028,1.0585295341032134e-4,0.9999849978774437,8,60,mRNA transport,BP,0.02332082356639424,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0051028,1.0585295341032134e-4,0.9999849978774437,8,60,mRNA transport,BP,0.02332082356639424,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0000447,1.091877330142622e-4,0.9999959334693027,4,13,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.02332082356639424,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage between the SSU-rRNA and the 5.8S rRNA of an rRNA molecule originally produced as a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript.",root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0000447,1.091877330142622e-4,0.9999959334693027,4,13,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.02332082356639424,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage between the SSU-rRNA and the 5.8S rRNA of an rRNA molecule originally produced as a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript.",root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0000447,1.091877330142622e-4,0.9999959334693027,4,13,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.02332082356639424,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage between the SSU-rRNA and the 5.8S rRNA of an rRNA molecule originally produced as a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript.",root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0000447,1.091877330142622e-4,0.9999959334693027,4,13,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.02332082356639424,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage between the SSU-rRNA and the 5.8S rRNA of an rRNA molecule originally produced as a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript.",root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0042256,1.1078776041042395e-4,0.999996083967296,4,11,mature ribosome assembly,BP,0.02332082356639424,mature ribosome assembly,"The aggregation, arrangement and bonding together of the large and small ribosomal subunits into a functional ribosome.",root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0042256,1.1078776041042395e-4,0.999996083967296,4,11,mature ribosome assembly,BP,0.02332082356639424,mature ribosome assembly,"The aggregation, arrangement and bonding together of the large and small ribosomal subunits into a functional ribosome.",root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0042256,1.1078776041042395e-4,0.999996083967296,4,11,mature ribosome assembly,BP,0.02332082356639424,mature ribosome assembly,"The aggregation, arrangement and bonding together of the large and small ribosomal subunits into a functional ribosome.",root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0042256,1.1078776041042395e-4,0.999996083967296,4,11,mature ribosome assembly,BP,0.02332082356639424,mature ribosome assembly,"The aggregation, arrangement and bonding together of the large and small ribosomal subunits into a functional ribosome.",root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0006407,1.1789648986918852e-4,0.9999986230989097,3,5,rRNA export from nucleus,BP,0.023511042111281858,rRNA export from nucleus,The directed movement of rRNA from the nucleus to the cytoplasm; the rRNA is usually in the form of ribonucleoproteins.,root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0006407,1.1789648986918852e-4,0.9999986230989097,3,5,rRNA export from nucleus,BP,0.023511042111281858,rRNA export from nucleus,The directed movement of rRNA from the nucleus to the cytoplasm; the rRNA is usually in the form of ribonucleoproteins.,root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0006407,1.1789648986918852e-4,0.9999986230989097,3,5,rRNA export from nucleus,BP,0.023511042111281858,rRNA export from nucleus,The directed movement of rRNA from the nucleus to the cytoplasm; the rRNA is usually in the form of ribonucleoproteins.,root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0006407,1.1789648986918852e-4,0.9999986230989097,3,5,rRNA export from nucleus,BP,0.023511042111281858,rRNA export from nucleus,The directed movement of rRNA from the nucleus to the cytoplasm; the rRNA is usually in the form of ribonucleoproteins.,root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0009625,1.4117583550699242e-4,0.9999756543023579,9,84,response to insect,BP,0.026745762036799712,response to insect,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from an insect.",root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0009625,1.4117583550699242e-4,0.9999756543023579,9,84,response to insect,BP,0.026745762036799712,response to insect,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from an insect.",root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0009625,1.4117583550699242e-4,0.9999756543023579,9,84,response to insect,BP,0.026745762036799712,response to insect,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from an insect.",root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0009625,1.4117583550699242e-4,0.9999756543023579,9,84,response to insect,BP,0.026745762036799712,response to insect,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from an insect.",root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0008033,1.5737680282500524e-4,0.9999847466175816,6,31,tRNA processing,BP,0.028395271709711657,tRNA processing,"The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group.",root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0008033,1.5737680282500524e-4,0.9999847466175816,6,31,tRNA processing,BP,0.028395271709711657,tRNA processing,"The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group.",root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0008033,1.5737680282500524e-4,0.9999847466175816,6,31,tRNA processing,BP,0.028395271709711657,tRNA processing,"The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group.",root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0008033,1.5737680282500524e-4,0.9999847466175816,6,31,tRNA processing,BP,0.028395271709711657,tRNA processing,"The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group.",root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0006189,1.7349727318587387e-4,0.999987815363163,5,21,'de novo' IMP biosynthetic process,BP,0.02988096218642164,'de novo' IMP biosynthetic process,"The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate, by the stepwise assembly of a purine ring on ribose 5-phosphate.",root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0006189,1.7349727318587387e-4,0.999987815363163,5,21,'de novo' IMP biosynthetic process,BP,0.02988096218642164,'de novo' IMP biosynthetic process,"The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate, by the stepwise assembly of a purine ring on ribose 5-phosphate.",root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0006189,1.7349727318587387e-4,0.999987815363163,5,21,'de novo' IMP biosynthetic process,BP,0.02988096218642164,'de novo' IMP biosynthetic process,"The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate, by the stepwise assembly of a purine ring on ribose 5-phosphate.",root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0006189,1.7349727318587387e-4,0.999987815363163,5,21,'de novo' IMP biosynthetic process,BP,0.02988096218642164,'de novo' IMP biosynthetic process,"The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate, by the stepwise assembly of a purine ring on ribose 5-phosphate.",root.brown,root_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0000162,2.153241063605708e-4,0.9999775336443256,6,35,tryptophan biosynthetic process,BP,0.03547230604348707,tryptophan biosynthetic process,"The chemical reactions and pathways resulting in the formation of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid; tryptophan is synthesized from chorismate via anthranilate.",root.brown,leaf_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0000162,2.153241063605708e-4,0.9999775336443256,6,35,tryptophan biosynthetic process,BP,0.03547230604348707,tryptophan biosynthetic process,"The chemical reactions and pathways resulting in the formation of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid; tryptophan is synthesized from chorismate via anthranilate.",root.brown,leaf_Dead,0
root.voom5.module.signedhybrid_brown,NA,GO:0000162,2.153241063605708e-4,0.9999775336443256,6,35,tryptophan biosynthetic process,BP,0.03547230604348707,tryptophan biosynthetic process,"The chemical reactions and pathways resulting in the formation of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid; tryptophan is synthesized from chorismate via anthranilate.",root.brown,root_Live,0
root.voom5.module.signedhybrid_brown,NA,GO:0000162,2.153241063605708e-4,0.9999775336443256,6,35,tryptophan biosynthetic process,BP,0.03547230604348707,tryptophan biosynthetic process,"The chemical reactions and pathways resulting in the formation of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid; tryptophan is synthesized from chorismate via anthranilate.",root.brown,root_Dead,0
