name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Definition,value
root.blue,GO:0006499,1.2126379594164192e-4,0.9999635359982977,18,89,N-terminal protein myristoylation,BP,0.027027560166051838,The covalent attachment of a myristoyl group to the N-terminal amino acid residue of a protein.,NA
root.blue,GO:0031001,1.985117219282314e-4,1,3,3,response to brefeldin A,BP,0.0395874165466352,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a brefeldin A stimulus.",NA
root.blue,GO:0090354,1.985117219282314e-4,1,3,3,regulation of auxin metabolic process,BP,0.0395874165466352,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving auxins, plant hormones that regulate aspects of plant growth.",NA
root.blue,GO:0006879,2.2518743920358608e-4,0.999963506875364,9,29,cellular iron ion homeostasis,BP,0.04095615492384177,Any process involved in the maintenance of an internal steady state of iron ions at the level of a cell.,NA
root.blue,GO:0030968,2.3399664540966998e-4,0.9999615818424203,9,30,endoplasmic reticulum unfolded protein response,BP,0.04095615492384177,The series of molecular signals generated as a consequence of the presence of unfolded proteins in the endoplasmic reticulum (ER) or other ER-related stress; results in changes in the regulation of transcription and translation.,NA
root.blue,GO:0006886,2.3780295812206886e-4,0.9998709026740539,52,428,intracellular protein transport,BP,0.04095615492384177,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",NA
root.brown,GO:0006412,6.023098720621711e-224,1,308,715,translation,BP,2.282152105243566e-220,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",NA
root.brown,GO:0042254,4.079946458785301e-56,1,87,236,ribosome biogenesis,BP,7.729458566168754e-53,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.",NA
root.brown,GO:0002181,4.123045110029372e-32,1,40,83,cytoplasmic translation,BP,5.207405973967097e-29,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.,NA
root.brown,GO:0000028,2.6720650192161707e-27,1,32,61,ribosomal small subunit assembly,BP,2.5311135894525178e-24,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit.",NA
root.brown,GO:0000027,8.548462995729221e-25,1,33,72,ribosomal large subunit assembly,BP,6.478025258163603e-22,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit.",NA
root.brown,GO:0006414,1.0104172393556692e-17,1,33,105,translational elongation,BP,6.3807848665310514e-15,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.,NA
root.brown,GO:0046686,1.2847838282572625e-15,1,97,753,response to cadmium ion,BP,6.954351321809669e-13,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus.",NA
root.brown,GO:0009735,4.804144045473971e-15,1,64,412,response to cytokinin,BP,2.2753627235376098e-12,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus.",NA
root.brown,GO:0000470,1.7558756319465772e-12,1,14,26,maturation of LSU-rRNA,BP,7.39223641049509e-10,Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule.,NA
root.brown,GO:0000463,3.1736725010783766e-9,0.999999999837797,11,23,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,1.2025045106585969e-6,"Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript.",NA
root.brown,GO:0006413,9.990987813523754e-8,0.999999972365694,29,182,translational initiation,BP,3.4414411659492274e-5,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA.",NA
root.brown,GO:0042273,1.4270573589902026e-7,0.9999999877031338,11,32,ribosomal large subunit biogenesis,BP,4.505933611011565e-5,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a large ribosomal subunit; includes transport to the sites of protein synthesis.",NA
root.brown,GO:0000462,6.741757363347213e-7,0.9999999090520277,13,49,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,1.9649629730555837e-4,"Any process involved in the maturation of a precursor Small SubUnit (SSU) ribosomal RNA (rRNA) molecule into a mature SSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and the Large Subunit (LSU) in that order from 5' to 3' along the primary transcript.",NA
root.brown,GO:0009651,8.521482289540423e-7,0.9999996933683405,93,1045,response to salt stress,BP,2.3062783139334763e-4,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment.",NA
root.brown,GO:0009142,9.792958772894728e-6,1,4,4,nucleoside triphosphate biosynthetic process,BP,0.002473701386033208,"The chemical reactions and pathways resulting in the formation of a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar.",NA
root.brown,GO:0000461,1.764451487367104e-5,0.9999994668639125,5,9,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.004178441678521223,"Endonucleolytic cleavage at the 3'-end of the SSU-rRNA from an originally tricistronic rRNA transcript that contained the Small Subunit (SSU) rRNA, the 5.8S rRNA, and the Large Subunit (LSU) rRNA in that order from 5' to 3' along the primary transcript, to produce the mature end of the SSU-rRNA.",NA
root.brown,GO:0072344,2.0540799965218433e-5,0.9999989778073063,6,12,rescue of stalled ribosome,BP,0.004386988857055697,"A process of translational elongation that takes place when a ribosome has stalled during translation, and results in freeing the ribosome from the stalled translation complex.",NA
root.brown,GO:0010043,2.084080217128597e-5,0.9999952936758186,15,83,response to zinc ion,BP,0.004386988857055697,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus.",NA
root.brown,GO:0042742,2.3707507387904026e-5,0.9999872161467994,67,726,defense response to bacterium,BP,0.004727776078566756,Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism.,NA
root.brown,GO:0006096,3.184786119661246e-5,0.9999901602121086,21,138,glycolytic process,BP,0.00603357730369823,"The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules.",NA
root.brown,GO:0006914,3.427848627407359e-5,0.9999935481899664,12,58,autophagy,BP,0.006092808951311591,The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation.,NA
root.brown,GO:0006407,3.537656292659145e-5,0.9999996155409944,4,5,rRNA export from nucleus,BP,0.006092808951311591,The directed movement of rRNA from the nucleus to the cytoplasm; the rRNA is usually in the form of ribonucleoproteins.,NA
root.brown,GO:0006104,4.35149775497184e-5,0.9999995005104576,4,5,succinyl-CoA metabolic process,BP,0.007168619562429696,"The chemical reactions and pathways involving succinyl-CoA, a compound composed of the monovalent acyl group 3-carboxypropanoyl, derived from succinic acid by loss of one OH group, linked to coenzyme A.",NA
root.brown,GO:0006099,6.927379986776112e-5,0.9999815162426524,16,95,tricarboxylic acid cycle,BP,0.010936601154122786,"A nearly universal metabolic pathway in which the acetyl group of acetyl coenzyme A is effectively oxidized to two CO2 and four pairs of electrons are transferred to coenzymes. The acetyl group combines with oxaloacetate to form citrate, which undergoes successive transformations to isocitrate, 2-oxoglutarate, succinyl-CoA, succinate, fumarate, malate, and oxaloacetate again, thus completing the cycle. In eukaryotes the tricarboxylic acid is confined to the mitochondria. See also glyoxylate cycle.",NA
