name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
root.voom5.module.signedhybrid_black,GO:0000467,1.67E-05,0.999999868,3,7,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.003953231,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Exonucleolytic digestion of a pre-rRNA molecule to generate the mature 3'-end of a 5.8S rRNA molecule derived from an originally tricistronic pre-rRNA transcript that contained the Small Subunit (SSU) rRNA, the 5.8S rRNA, and the Large Subunit (LSU) rRNA in that order from 5' to 3' along the primary transcript."
root.voom5.module.signedhybrid_black,GO:0006270,2.51E-05,0.999998259,6,32,DNA replication initiation,BP,0.005597335,DNA replication initiation,"The process in which DNA-dependent DNA replication is started; this begins with the ATP dependent loading of an initiator complex onto the DNA, this is followed by DNA melting and helicase activity. In bacteria, the gene products that enable the helicase activity are loaded after the initial melting and in archaea and eukaryotes, the gene products that enable the helicase activity are inactive when they are loaded and subsequently activate."
root.voom5.module.signedhybrid_black,GO:0042254,1.22E-04,0.999981353,8,236,ribosome biogenesis,BP,0.025777716,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
root.voom5.module.signedhybrid_black,GO:0008652,1.53E-04,0.99999713,3,9,cellular amino acid biosynthetic process,BP,0.030569879,cellular amino acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of amino acids, organic acids containing one or more amino substituents."
root.voom5.module.signedhybrid_black,GO:0006413,1.76E-04,0.999964193,10,182,translational initiation,BP,0.033401985,translational initiation,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
root.voom5.module.signedhybrid_black,GO:0000740,2.28E-04,1,2,2,nuclear membrane fusion,BP,0.041061361,nuclear membrane fusion,The joining of 2 or more lipid bilayer membranes that surround the nucleus.
root.voom5.module.signedhybrid_blue,GO:0006412,1.13E-97,1,301,715,translation,BP,4.27E-94,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."
root.voom5.module.signedhybrid_blue,GO:0010499,4.16E-28,1,39,49,proteasomal ubiquitin-independent protein catabolic process,BP,7.88E-25,proteasomal ubiquitin-independent protein catabolic process,The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome but do not involve ubiquitin.
root.voom5.module.signedhybrid_blue,GO:0010498,1.32E-27,1,40,52,proteasomal protein catabolic process,BP,1.67E-24,proteasomal protein catabolic process,The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome.
root.voom5.module.signedhybrid_blue,GO:0046686,1.41E-26,1,172,753,response to cadmium ion,BP,1.33E-23,response to cadmium ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."
root.voom5.module.signedhybrid_blue,GO:0043161,3.76E-25,1,67,167,proteasome-mediated ubiquitin-dependent protein catabolic process,BP,2.85E-22,proteasome-mediated ubiquitin-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."
root.voom5.module.signedhybrid_blue,GO:0042254,2.10E-23,1,85,236,ribosome biogenesis,BP,1.32E-20,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
root.voom5.module.signedhybrid_blue,GO:0009735,2.90E-20,1,109,412,response to cytokinin,BP,1.57E-17,response to cytokinin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus."
root.voom5.module.signedhybrid_blue,GO:0006511,3.58E-17,1,125,586,ubiquitin-dependent protein catabolic process,BP,1.69E-14,ubiquitin-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."
root.voom5.module.signedhybrid_blue,GO:0006886,5.20E-16,1,100,428,intracellular protein transport,BP,2.19E-13,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."
root.voom5.module.signedhybrid_blue,GO:0002181,9.05E-15,1,38,83,cytoplasmic translation,BP,3.43E-12,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.
root.voom5.module.signedhybrid_blue,GO:0009651,5.17E-12,1,176,1045,response to salt stress,BP,1.78E-09,response to salt stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
root.voom5.module.signedhybrid_blue,GO:0016192,1.71E-11,1,60,244,vesicle-mediated transport,BP,5.41E-09,vesicle-mediated transport,"A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."
root.voom5.module.signedhybrid_blue,GO:0010043,1.29E-10,1,31,83,response to zinc ion,BP,3.75E-08,response to zinc ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus."
root.voom5.module.signedhybrid_blue,GO:0006096,6.72E-10,1,39,138,glycolytic process,BP,1.82E-07,glycolytic process,"The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules."
root.voom5.module.signedhybrid_blue,GO:0006888,4.41E-09,0.999999999,42,166,ER to Golgi vesicle-mediated transport,BP,1.11E-06,ER to Golgi vesicle-mediated transport,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi."
root.voom5.module.signedhybrid_blue,GO:0000027,9.13E-09,0.999999998,27,72,ribosomal large subunit assembly,BP,2.16E-06,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit."
root.voom5.module.signedhybrid_blue,GO:0000028,1.75E-08,0.999999997,24,61,ribosomal small subunit assembly,BP,3.89E-06,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit."
root.voom5.module.signedhybrid_blue,GO:0006325,3.10E-08,0.999999992,32,120,chromatin organization,BP,6.53E-06,chromatin organization,"Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic chromatin."
root.voom5.module.signedhybrid_blue,GO:0043248,3.77E-08,0.999999998,12,18,proteasome assembly,BP,7.53E-06,proteasome assembly,"The aggregation, arrangement and bonding together of a mature, active proteasome complex."
root.voom5.module.signedhybrid_blue,GO:0006457,4.12E-08,1,78,423,protein folding,BP,7.80E-06,protein folding,The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.
root.voom5.module.signedhybrid_blue,GO:0000398,4.93E-08,0.999999983,42,182,"mRNA splicing, via spliceosome",BP,8.89E-06,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
root.voom5.module.signedhybrid_blue,GO:0015986,1.02E-07,0.999999979,23,65,ATP synthesis coupled proton transport,BP,1.75E-05,ATP synthesis coupled proton transport,The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.
root.voom5.module.signedhybrid_blue,GO:0009853,1.77E-07,0.999999951,31,104,photorespiration,BP,2.92E-05,photorespiration,"A light-dependent catabolic process occurring concomitantly with photosynthesis in plants (especially C3 plants) whereby dioxygen (O2) is consumed and carbon dioxide (CO2) is evolved. The substrate is glycolate formed in large quantities in chloroplasts from 2-phosphoglycolate generated from ribulose 1,5-bisphosphate by the action of ribulose-bisphosphate carboxylase; the glycolate enters the peroxisomes where it is converted by glycolate oxidase to glyoxylate which undergoes transamination to glycine. This then passes into the mitochondria where it is decarboxylated forming one molecule of serine for every two molecules of glycine. This pathway also exists in photosynthetic bacteria."
root.voom5.module.signedhybrid_blue,GO:0032482,2.21E-07,0.999999935,33,109,Rab protein signal transduction,BP,3.49E-05,Rab protein signal transduction,A series of molecular signals within the cell that are mediated by a member of the Rab family of proteins switching to a GTP-bound active state.
root.voom5.module.signedhybrid_blue,GO:0006414,3.81E-07,0.999999893,29,105,translational elongation,BP,5.60E-05,translational elongation,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.
root.voom5.module.signedhybrid_blue,GO:0015031,3.84E-07,1,73,423,protein transport,BP,5.60E-05,protein transport,"The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_blue,GO:0007017,4.88E-07,0.999999893,22,65,microtubule-based process,BP,6.84E-05,microtubule-based process,"Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins."
